id,nurse,target,tempo,var,indice,value
61,marmeleiro,aroeira,temp1,altura,RII,0.0882352941
72,marmeleiro,angico,temp1,altura,RII,0.5409836066
72,marmeleiro,cating,temp1,altura,RII,-0.3076923077
72,marmeleiro,aroeira,temp1,altura,RII,0.0476190476
62,mofumbo,angico,temp1,altura,RII,-0.2134831461
62,mofumbo,cating,temp1,altura,RII,0.1538461538
62,mofumbo,aroeira,temp1,altura,RII,-0.0294117647
71,mofumbo,angico,temp1,altura,RII,0.0714285714
71,mofumbo,cating,temp1,altura,RII,0.1538461538
71,mofumbo,aroeira,temp1,altura,RII,0.0352941176
60,mofumbo,angico,temp1,altura,RII,0.3086419753
60,mofumbo,cating,temp1,altura,RII,0.0666666667
60,mofumbo,aroeira,temp1,altura,RII,0.0833333333
137,mofumbo,angico,temp1,altura,RII,0.0625
137,mofumbo,cating,temp1,altura,RII,-0.0566037736
137,mofumbo,aroeira,temp1,altura,RII,0.1304347826
119,mofumbo,angico,temp1,altura,RII,0.1111111111
119,mofumbo,cating,temp1,altura,RII,0.0638297872
119,mofumbo,aroeira,temp1,altura,RII,0.0967741935
69,mororo,angico,temp1,altura,RII,0.1071428571
69,mororo,cating,temp1,altura,RII,0.1351351351
69,mororo,aroeira,temp1,altura,RII,0.0602409639
79,mororo,angico,temp1,altura,RII,-0.4468085106
79,mororo,cating,temp1,altura,RII,0.0158730159
79,mororo,aroeira,temp1,altura,RII,0.014084507
84,mororo,angico,temp1,altura,RII,0.0303030303
84,mororo,cating,temp1,altura,RII,0.2558139535
84,mororo,aroeira,temp1,altura,RII,-0.0617283951
152,mororo,angico,temp1,altura,RII,-0.0857142857
152,mororo,cating,temp1,altura,RII,-0.1746031746
152,mororo,aroeira,temp1,altura,RII,0
93,mororo,angico,temp1,altura,RII,0.25
93,mororo,cating,temp1,altura,RII,0.38
93,mororo,aroeira,temp1,altura,RII,-0.0344827586
52,paubranco,angico,temp1,altura,RII,-0.0746268657
52,paubranco,cating,temp1,altura,RII,0.3623188406
52,paubranco,aroeira,temp1,altura,RII,-0.1428571429
28,paubranco,angico,temp1,altura,RII,0.1612903226
28,paubranco,cating,temp1,altura,RII,-0.0877192982
28,paubranco,aroeira,temp1,altura,RII,0.4
110,paubranco,angico,temp1,altura,RII,0.05
110,paubranco,cating,temp1,altura,RII,-0.4137931034
110,paubranco,aroeira,temp1,altura,RII,0.0847457627
33,paubranco,angico,temp1,altura,RII,-0.1884057971
33,paubranco,cating,temp1,altura,RII,-0.2653061224
33,paubranco,aroeira,temp1,altura,RII,0.2549019608
146,paubranco,angico,temp1,altura,RII,0.34
146,paubranco,cating,temp1,altura,RII,-0.0877192982
146,paubranco,aroeira,temp1,altura,RII,0
101,pereiro,angico,temp1,altura,RII,-0.0144927536
101,pereiro,cating,temp1,altura,RII,-0.1428571429
101,pereiro,aroeira,temp1,altura,RII,0
82,pereiro,angico,temp1,altura,RII,0.0630630631
82,pereiro,cating,temp1,altura,RII,-0.137254902
82,pereiro,aroeira,temp1,altura,RII,-0.0810810811
66,pereiro,angico,temp1,altura,RII,-0.064516129
66,pereiro,cating,temp1,altura,RII,-0.1818181818
66,pereiro,aroeira,temp1,altura,RII,-0.0149253731
129,pereiro,angico,temp1,altura,RII,-0.1111111111
129,pereiro,cating,temp1,altura,RII,0.4042553191
129,pereiro,aroeira,temp1,altura,RII,-0.1014492754
147,pereiro,angico,temp1,altura,RII,0.0684931507
147,pereiro,cating,temp1,altura,RII,-0.306122449
147,pereiro,aroeira,temp1,altura,RII,0.0930232558
32,umbu,angico,temp1,altura,RII,-0.1388888889
32,umbu,cating,temp1,altura,RII,-0.1525423729
32,umbu,aroeira,temp1,altura,RII,-0.2333333333
115,umbu,angico,temp1,altura,RII,-0.21875
115,umbu,cating,temp1,altura,RII,-0.2558139535
115,umbu,aroeira,temp1,altura,RII,-0.0545454545
158,umbu,angico,temp1,altura,RII,-0.1168831169
158,umbu,cating,temp1,altura,RII,-0.0877192982
158,umbu,aroeira,temp1,altura,RII,0.12
141,umbu,angico,temp1,altura,RII,0.1052631579
141,umbu,cating,temp1,altura,RII,0.1627906977
141,umbu,aroeira,temp1,altura,RII,-0.0526315789
143,umbu,angico,temp1,altura,RII,-0.0434782609
143,umbu,cating,temp1,altura,RII,0.0833333333
143,umbu,aroeira,temp1,altura,RII,0.1282051282
38,angico,angico,temp2,folha,RII,-0.2857142857
38,angico,cating,temp2,folha,RII,0
38,angico,aroeira,temp2,folha,RII,-0.3333333333
111,angico,angico,temp2,folha,RII,0.4545454545
111,angico,cating,temp2,folha,RII,-0.1428571429
111,angico,aroeira,temp2,folha,RII,0.0434782609
58,angico,angico,temp2,folha,RII,-0.4117647059
58,angico,cating,temp2,folha,RII,0
58,angico,aroeira,temp2,folha,RII,-0.0476190476
85,angico,angico,temp2,folha,RII,-0.1111111111
85,angico,cating,temp2,folha,RII,0
85,angico,aroeira,temp2,folha,RII,-0.1304347826
144,angico,angico,temp2,folha,RII,-0.4444444444
144,angico,cating,temp2,folha,RII,0.1428571429
144,angico,aroeira,temp2,folha,RII,-0.2121212121
113,algodao,angico,temp2,folha,RII,0.2
113,algodao,cating,temp2,folha,RII,0.0909090909
113,algodao,aroeira,temp2,folha,RII,0.1111111111
123,algodao,angico,temp2,folha,RII,0
123,algodao,cating,temp2,folha,RII,0
123,algodao,aroeira,temp2,folha,RII,0.1428571429
122,algodao,angico,temp2,folha,RII,0.1428571429
122,algodao,cating,temp2,folha,RII,-0.25
122,algodao,aroeira,temp2,folha,RII,0.0476190476
156,algodao,angico,temp2,folha,RII,0.0666666667
156,algodao,cating,temp2,folha,RII,-0.0909090909
156,algodao,aroeira,temp2,folha,RII,0.25
157,algodao,angico,temp2,folha,RII,0.4545454545
157,algodao,cating,temp2,folha,RII,0.1428571429
157,algodao,aroeira,temp2,folha,RII,0.25
41,burra,angico,temp2,folha,RII,-0.1111111111
41,burra,cating,temp2,folha,RII,0.5
41,burra,aroeira,temp2,folha,RII,-0.2222222222
102,burra,angico,temp2,folha,RII,0.4285714286
102,burra,cating,temp2,folha,RII,-0.25
102,burra,aroeira,temp2,folha,RII,0.125
81,burra,angico,temp2,folha,RII,-0.0588235294
81,burra,cating,temp2,folha,RII,-0.1111111111
81,burra,aroeira,temp2,folha,RII,-0.1
88,burra,angico,temp2,folha,RII,0.2727272727
88,burra,cating,temp2,folha,RII,0.1428571429
88,burra,aroeira,temp2,folha,RII,0.0909090909
128,burra,angico,temp2,folha,RII,0.2941176471
128,burra,cating,temp2,folha,RII,0.25
128,burra,aroeira,temp2,folha,RII,-0.12
30,catanduva,angico,temp2,folha,RII,-0.4285714286
30,catanduva,cating,temp2,folha,RII,-0.1428571429
30,catanduva,aroeira,temp2,folha,RII,-0.2173913043
43,catanduva,angico,temp2,folha,RII,0.3333333333
43,catanduva,cating,temp2,folha,RII,0.1428571429
43,catanduva,aroeira,temp2,folha,RII,-0.1111111111
108,catanduva,angico,temp2,folha,RII,-0.0526315789
108,catanduva,cating,temp2,folha,RII,0.25
108,catanduva,aroeira,temp2,folha,RII,0
65,catanduva,angico,temp2,folha,RII,-0.3333333333
65,catanduva,cating,temp2,folha,RII,0.1111111111
65,catanduva,aroeira,temp2,folha,RII,0
131,catanduva,angico,temp2,folha,RII,0.4545454545
131,catanduva,cating,temp2,folha,RII,0
131,catanduva,aroeira,temp2,folha,RII,-0.0526315789
21,catingueira,angico,temp2,folha,RII,0.5238095238
21,catingueira,cating,temp2,folha,RII,-0.3333333333
21,catingueira,aroeira,temp2,folha,RII,0.1
35,catingueira,angico,temp2,folha,RII,0.0909090909
35,catingueira,cating,temp2,folha,RII,-0.4545454545
35,catingueira,aroeira,temp2,folha,RII,0.1304347826
64,catingueira,angico,temp2,folha,RII,0.375
64,catingueira,cating,temp2,folha,RII,0.2
64,catingueira,aroeira,temp2,folha,RII,0.0526315789
95,catingueira,angico,temp2,folha,RII,0.2666666667
95,catingueira,cating,temp2,folha,RII,0
95,catingueira,aroeira,temp2,folha,RII,0.1
127,catingueira,angico,temp2,folha,RII,0.7142857143
127,catingueira,cating,temp2,folha,RII,0.1428571429
127,catingueira,aroeira,temp2,folha,RII,0
97,cumaru,angico,temp2,folha,RII,0.125
97,cumaru,cating,temp2,folha,RII,0.1428571429
97,cumaru,aroeira,temp2,folha,RII,0
149,cumaru,angico,temp2,folha,RII,0.1578947368
149,cumaru,cating,temp2,folha,RII,0
149,cumaru,aroeira,temp2,folha,RII,0.0909090909
100,cumaru,angico,temp2,folha,RII,-0.0526315789
100,cumaru,cating,temp2,folha,RII,-0.3333333333
100,cumaru,aroeira,temp2,folha,RII,0.0526315789
53,cumaru,angico,temp2,folha,RII,0.0588235294
53,cumaru,cating,temp2,folha,RII,-0.3333333333
53,cumaru,aroeira,temp2,folha,RII,-0.1111111111
23,cumaru,angico,temp2,folha,RII,0.7142857143
23,cumaru,cating,temp2,folha,RII,0.1428571429
23,cumaru,aroeira,temp2,folha,RII,0
138,favelinha,angico,temp2,folha,RII,0.1428571429
138,favelinha,cating,temp2,folha,RII,-0.5
138,favelinha,aroeira,temp2,folha,RII,0.0526315789
124,favelinha,angico,temp2,folha,RII,-0.1428571429
124,favelinha,cating,temp2,folha,RII,0.1428571429
124,favelinha,aroeira,temp2,folha,RII,0.375
153,favelinha,angico,temp2,folha,RII,-0.1428571429
153,favelinha,cating,temp2,folha,RII,-0.3333333333
153,favelinha,aroeira,temp2,folha,RII,-0.0526315789
154,favelinha,angico,temp2,folha,RII,-0.1428571429
154,favelinha,cating,temp2,folha,RII,0.1428571429
154,favelinha,aroeira,temp2,folha,RII,0.375
155,favelinha,angico,temp2,folha,RII,-0.2727272727
155,favelinha,cating,temp2,folha,RII,0.4
155,favelinha,aroeira,temp2,folha,RII,0
24,feijao,angico,temp2,folha,RII,0.3333333333
24,feijao,cating,temp2,folha,RII,0
24,feijao,aroeira,temp2,folha,RII,-0.1428571429
67,feijao,angico,temp2,folha,RII,0.1428571429
67,feijao,cating,temp2,folha,RII,0.7894736842
67,feijao,aroeira,temp2,folha,RII,0.0909090909
75,feijao,angico,temp2,folha,RII,-0.1666666667
75,feijao,cating,temp2,folha,RII,0
75,feijao,aroeira,temp2,folha,RII,0
80,feijao,angico,temp2,folha,RII,-0.4
80,feijao,cating,temp2,folha,RII,0.1428571429
80,feijao,aroeira,temp2,folha,RII,-0.0769230769
134,feijao,angico,temp2,folha,RII,-0.2727272727
134,feijao,cating,temp2,folha,RII,0
134,feijao,aroeira,temp2,folha,RII,0.0909090909
27,imbiratanha,angico,temp2,folha,RII,-0.2
27,imbiratanha,cating,temp2,folha,RII,-0.1428571429
27,imbiratanha,aroeira,temp2,folha,RII,0.0476190476
150,imbiratanha,angico,temp2,folha,RII,0
150,imbiratanha,cating,temp2,folha,RII,-0.1428571429
150,imbiratanha,aroeira,temp2,folha,RII,0.36
73,imbiratanha,angico,temp2,folha,RII,-0.0476190476
73,imbiratanha,cating,temp2,folha,RII,0.2727272727
73,imbiratanha,aroeira,temp2,folha,RII,-0.0666666667
78,imbiratanha,angico,temp2,folha,RII,0
78,imbiratanha,cating,temp2,folha,RII,0.2727272727
78,imbiratanha,aroeira,temp2,folha,RII,-0.75
160,imbiratanha,angico,temp2,folha,RII,0.0666666667
160,imbiratanha,cating,temp2,folha,RII,0.1111111111
160,imbiratanha,aroeira,temp2,folha,RII,0
57,imburana,angico,temp2,folha,RII,-0.1578947368
57,imburana,cating,temp2,folha,RII,-0.1428571429
57,imburana,aroeira,temp2,folha,RII,0.2
151,imburana,angico,temp2,folha,RII,0.1
151,imburana,cating,temp2,folha,RII,0.1428571429
151,imburana,aroeira,temp2,folha,RII,0.0909090909
74,imburana,angico,temp2,folha,RII,-0.5454545455
74,imburana,cating,temp2,folha,RII,0.2727272727
74,imburana,aroeira,temp2,folha,RII,-0.1578947368
76,imburana,angico,temp2,folha,RII,0.3333333333
76,imburana,cating,temp2,folha,RII,-0.3333333333
76,imburana,aroeira,temp2,folha,RII,0.2
159,imburana,angico,temp2,folha,RII,0.2631578947
159,imburana,cating,temp2,folha,RII,-0.2727272727
159,imburana,aroeira,temp2,folha,RII,0.1111111111
34,ipe,angico,temp2,folha,RII,0
34,ipe,cating,temp2,folha,RII,0
34,ipe,aroeira,temp2,folha,RII,0
112,ipe,angico,temp2,folha,RII,-0.1111111111
112,ipe,cating,temp2,folha,RII,0.25
112,ipe,aroeira,temp2,folha,RII,0.0666666667
55,ipe,angico,temp2,folha,RII,0.1764705882
55,ipe,cating,temp2,folha,RII,0
55,ipe,aroeira,temp2,folha,RII,-0.1
132,ipe,angico,temp2,folha,RII,0.0769230769
132,ipe,cating,temp2,folha,RII,0.2
132,ipe,aroeira,temp2,folha,RII,-0.1
118,ipe,angico,temp2,folha,RII,0.3333333333
118,ipe,cating,temp2,folha,RII,-0.1428571429
118,ipe,aroeira,temp2,folha,RII,0.0434782609
130,juca,angico,temp2,folha,RII,-0.2307692308
130,juca,cating,temp2,folha,RII,-0.4285714286
130,juca,aroeira,temp2,folha,RII,0.2222222222
136,juca,angico,temp2,folha,RII,0
136,juca,cating,temp2,folha,RII,0.2727272727
136,juca,aroeira,temp2,folha,RII,0
139,juca,angico,temp2,folha,RII,-0.2857142857
139,juca,cating,temp2,folha,RII,0.3333333333
139,juca,aroeira,temp2,folha,RII,-0.4666666667
145,juca,angico,temp2,folha,RII,-0.2857142857
145,juca,cating,temp2,folha,RII,-0.625
145,juca,aroeira,temp2,folha,RII,-0.2
148,juca,angico,temp2,folha,RII,0.0476190476
148,juca,cating,temp2,folha,RII,0.3333333333
148,juca,aroeira,temp2,folha,RII,0.1578947368
46,jubranca,angico,temp2,folha,RII,-0.375
46,jubranca,cating,temp2,folha,RII,0.5
46,jubranca,aroeira,temp2,folha,RII,0.8571428571
19,jubranca,angico,temp2,folha,RII,-0.2727272727
19,jubranca,cating,temp2,folha,RII,0.25
19,jubranca,aroeira,temp2,folha,RII,-0.3636363636
56,jubranca,angico,temp2,folha,RII,-0.3333333333
56,jubranca,cating,temp2,folha,RII,0
56,jubranca,aroeira,temp2,folha,RII,0.2666666667
70,jubranca,angico,temp2,folha,RII,0.2727272727
70,jubranca,cating,temp2,folha,RII,-0.3333333333
70,jubranca,aroeira,temp2,folha,RII,-0.2173913043
68,jubranca,angico,temp2,folha,RII,0.2307692308
68,jubranca,cating,temp2,folha,RII,0.1428571429
68,jubranca,aroeira,temp2,folha,RII,-0.04
22,jupreta,angico,temp2,folha,RII,-0.12
22,jupreta,cating,temp2,folha,RII,0.25
22,jupreta,aroeira,temp2,folha,RII,-0.25
98,jupreta,angico,temp2,folha,RII,-0.2307692308
98,jupreta,cating,temp2,folha,RII,-0.3333333333
98,jupreta,aroeira,temp2,folha,RII,-0.25
20,jupreta,angico,temp2,folha,RII,-0.75
20,jupreta,cating,temp2,folha,RII,0.3333333333
20,jupreta,aroeira,temp2,folha,RII,0.375
126,jupreta,angico,temp2,folha,RII,-0.4666666667
126,jupreta,cating,temp2,folha,RII,0.4
126,jupreta,aroeira,temp2,folha,RII,0.8
125,jupreta,angico,temp2,folha,RII,0.125
125,jupreta,cating,temp2,folha,RII,-0.2
125,jupreta,aroeira,temp2,folha,RII,-0.75
25,marmeleiro,angico,temp2,folha,RII,0.6818181818
25,marmeleiro,cating,temp2,folha,RII,0
25,marmeleiro,aroeira,temp2,folha,RII,0
48,marmeleiro,angico,temp2,folha,RII,-0.0909090909
48,marmeleiro,cating,temp2,folha,RII,-0.1428571429
48,marmeleiro,aroeira,temp2,folha,RII,-0.0769230769
51,marmeleiro,angico,temp2,folha,RII,0.8333333333
51,marmeleiro,cating,temp2,folha,RII,0
51,marmeleiro,aroeira,temp2,folha,RII,1
61,marmeleiro,angico,temp2,folha,RII,0.0526315789
61,marmeleiro,cating,temp2,folha,RII,0.0909090909
61,marmeleiro,aroeira,temp2,folha,RII,0.1578947368
72,marmeleiro,angico,temp2,folha,RII,0.4
72,marmeleiro,cating,temp2,folha,RII,0
72,marmeleiro,aroeira,temp2,folha,RII,0.36
62,mofumbo,angico,temp2,folha,RII,0.8181818182
62,mofumbo,cating,temp2,folha,RII,-0.25
62,mofumbo,aroeira,temp2,folha,RII,0.0909090909
71,mofumbo,angico,temp2,folha,RII,0
71,mofumbo,cating,temp2,folha,RII,0
71,mofumbo,aroeira,temp2,folha,RII,0.0833333333
60,mofumbo,angico,temp2,folha,RII,-0.2307692308
60,mofumbo,cating,temp2,folha,RII,0
60,mofumbo,aroeira,temp2,folha,RII,-0.25
137,mofumbo,angico,temp2,folha,RII,0.125
137,mofumbo,cating,temp2,folha,RII,0
137,mofumbo,aroeira,temp2,folha,RII,0
119,mofumbo,angico,temp2,folha,RII,0.3846153846
119,mofumbo,cating,temp2,folha,RII,0
119,mofumbo,aroeira,temp2,folha,RII,0.25
69,mororo,angico,temp2,folha,RII,0.5714285714
69,mororo,cating,temp2,folha,RII,0.1111111111
69,mororo,aroeira,temp2,folha,RII,-0.2
79,mororo,angico,temp2,folha,RII,0
79,mororo,cating,temp2,folha,RII,0.25
79,mororo,aroeira,temp2,folha,RII,0.3333333333
84,mororo,angico,temp2,folha,RII,0
84,mororo,cating,temp2,folha,RII,-0.25
84,mororo,aroeira,temp2,folha,RII,0
152,mororo,angico,temp2,folha,RII,-0.4117647059
152,mororo,cating,temp2,folha,RII,-0.1111111111
152,mororo,aroeira,temp2,folha,RII,0
93,mororo,angico,temp2,folha,RII,0.3333333333
93,mororo,cating,temp2,folha,RII,0.0666666667
93,mororo,aroeira,temp2,folha,RII,-0.1764705882
52,paubranco,angico,temp2,folha,RII,0.2857142857
52,paubranco,cating,temp2,folha,RII,0.2857142857
52,paubranco,aroeira,temp2,folha,RII,0
28,paubranco,angico,temp2,folha,RII,-0.5384615385
28,paubranco,cating,temp2,folha,RII,0.25
28,paubranco,aroeira,temp2,folha,RII,0.3076923077
110,paubranco,angico,temp2,folha,RII,-0.1
110,paubranco,cating,temp2,folha,RII,0.2
110,paubranco,aroeira,temp2,folha,RII,0.0833333333
33,paubranco,angico,temp2,folha,RII,0
33,paubranco,cating,temp2,folha,RII,-0.1428571429
33,paubranco,aroeira,temp2,folha,RII,-0.8333333333
146,paubranco,angico,temp2,folha,RII,0
146,paubranco,cating,temp2,folha,RII,0
146,paubranco,aroeira,temp2,folha,RII,0.8461538462
101,pereiro,angico,temp2,folha,RII,0.4117647059
101,pereiro,cating,temp2,folha,RII,0.5
101,pereiro,aroeira,temp2,folha,RII,-0.0526315789
82,pereiro,angico,temp2,folha,RII,0.28
82,pereiro,cating,temp2,folha,RII,-0.4285714286
82,pereiro,aroeira,temp2,folha,RII,-0.1739130435
66,pereiro,angico,temp2,folha,RII,0.1578947368
66,pereiro,cating,temp2,folha,RII,0.3333333333
66,pereiro,aroeira,temp2,folha,RII,0
129,pereiro,angico,temp2,folha,RII,0.1764705882
129,pereiro,cating,temp2,folha,RII,0.1666666667
129,pereiro,aroeira,temp2,folha,RII,0.0833333333
147,pereiro,angico,temp2,folha,RII,-0.3913043478
147,pereiro,cating,temp2,folha,RII,-0.1428571429
147,pereiro,aroeira,temp2,folha,RII,0.2631578947
32,umbu,angico,temp2,folha,RII,-0.1111111111
32,umbu,cating,temp2,folha,RII,-0.2
32,umbu,aroeira,temp2,folha,RII,-0.2
115,umbu,angico,temp2,folha,RII,0.4166666667
115,umbu,cating,temp2,folha,RII,0
115,umbu,aroeira,temp2,folha,RII,-0.0909090909
158,umbu,angico,temp2,folha,RII,0.1111111111
158,umbu,cating,temp2,folha,RII,0
158,umbu,aroeira,temp2,folha,RII,0.0476190476
141,umbu,angico,temp2,folha,RII,0.5714285714
141,umbu,cating,temp2,folha,RII,0.25
141,umbu,aroeira,temp2,folha,RII,-0.2
143,umbu,angico,temp2,folha,RII,0.3846153846
143,umbu,cating,temp2,folha,RII,-0.1428571429
143,umbu,aroeira,temp2,folha,RII,-0.1
38,angico,angico,temp2,altura,RII,0.1384615385
38,angico,cating,temp2,altura,RII,-0.1764705882
38,angico,aroeira,temp2,altura,RII,-0.0877192982
111,angico,angico,temp2,altura,RII,0.5384615385
111,angico,cating,temp2,altura,RII,-0.0107526882
111,angico,aroeira,temp2,altura,RII,-0.2063492063
58,angico,angico,temp2,altura,RII,0.0285714286
58,angico,cating,temp2,altura,RII,-0.0606060606
58,angico,aroeira,temp2,altura,RII,0.04
85,angico,angico,temp2,altura,RII,0.1830985915
85,angico,cating,temp2,altura,RII,0.4285714286
85,angico,aroeira,temp2,altura,RII,-0.03125
144,angico,angico,temp2,altura,RII,0.0625
144,angico,cating,temp2,altura,RII,0.1739130435
144,angico,aroeira,temp2,altura,RII,-0.04
113,algodao,angico,temp2,altura,RII,-0.311827957
113,algodao,cating,temp2,altura,RII,0.0566037736
113,algodao,aroeira,temp2,altura,RII,0.1780821918
123,algodao,angico,temp2,altura,RII,0.0769230769
123,algodao,cating,temp2,altura,RII,0.0434782609
123,algodao,aroeira,temp2,altura,RII,-0.09375
122,algodao,angico,temp2,altura,RII,0.1818181818
122,algodao,cating,temp2,altura,RII,-0.0212765957
122,algodao,aroeira,temp2,altura,RII,0.1746031746
156,algodao,angico,temp2,altura,RII,-0.0169491525
156,algodao,cating,temp2,altura,RII,-0.2173913043
156,algodao,aroeira,temp2,altura,RII,-0.0153846154
157,algodao,angico,temp2,altura,RII,0.2459016393
157,algodao,cating,temp2,altura,RII,-0.24
157,algodao,aroeira,temp2,altura,RII,-0.0153846154
41,burra,angico,temp2,altura,RII,0.2203389831
41,burra,cating,temp2,altura,RII,0.1186440678
41,burra,aroeira,temp2,altura,RII,0.0508474576
102,burra,angico,temp2,altura,RII,0.2307692308
102,burra,cating,temp2,altura,RII,0.1272727273
102,burra,aroeira,temp2,altura,RII,0.04
81,burra,angico,temp2,altura,RII,-0.2075471698
81,burra,cating,temp2,altura,RII,0.1794871795
81,burra,aroeira,temp2,altura,RII,0.1212121212
88,burra,angico,temp2,altura,RII,0.2258064516
88,burra,cating,temp2,altura,RII,0.2444444444
88,burra,aroeira,temp2,altura,RII,-0.0684931507
128,burra,angico,temp2,altura,RII,0.0238095238
128,burra,cating,temp2,altura,RII,0.16
128,burra,aroeira,temp2,altura,RII,0.0571428571
30,catanduva,angico,temp2,altura,RII,-0.064516129
30,catanduva,cating,temp2,altura,RII,0.1186440678
30,catanduva,aroeira,temp2,altura,RII,0.0930232558
43,catanduva,angico,temp2,altura,RII,0.0666666667
43,catanduva,cating,temp2,altura,RII,-0.2432432432
43,catanduva,aroeira,temp2,altura,RII,0.1176470588
108,catanduva,angico,temp2,altura,RII,0.137254902
108,catanduva,cating,temp2,altura,RII,0.0833333333
108,catanduva,aroeira,temp2,altura,RII,0.0285714286
65,catanduva,angico,temp2,altura,RII,0
65,catanduva,cating,temp2,altura,RII,0.24
65,catanduva,aroeira,temp2,altura,RII,0.1428571429
131,catanduva,angico,temp2,altura,RII,0.0714285714
131,catanduva,cating,temp2,altura,RII,0.2857142857
131,catanduva,aroeira,temp2,altura,RII,0
21,catingueira,angico,temp2,altura,RII,0.1733333333
21,catingueira,cating,temp2,altura,RII,-0.186440678
21,catingueira,aroeira,temp2,altura,RII,0.0333333333
35,catingueira,angico,temp2,altura,RII,0.2682926829
35,catingueira,cating,temp2,altura,RII,-0.125
35,catingueira,aroeira,temp2,altura,RII,-0.1884057971
64,catingueira,angico,temp2,altura,RII,0.1538461538
64,catingueira,cating,temp2,altura,RII,-0.3333333333
64,catingueira,aroeira,temp2,altura,RII,0.1142857143
95,catingueira,angico,temp2,altura,RII,0.0909090909
95,catingueira,cating,temp2,altura,RII,-0.0434782609
95,catingueira,aroeira,temp2,altura,RII,-0.012987013
127,catingueira,angico,temp2,altura,RII,0.0163934426
127,catingueira,cating,temp2,altura,RII,-0.1071428571
127,catingueira,aroeira,temp2,altura,RII,-0.0422535211
97,cumaru,angico,temp2,altura,RII,-0.1358024691
