plot,nurse,target,tempo,altura,folha
143,umbu,angico,temp7,-0.0149253731,0
143,umbu,angico,temp8,-0.0149253731,0
143,umbu,angico,temp9,1,1
143,umbu,aroeira,temp1,0.1282051282,0.0434782609
143,umbu,aroeira,temp2,0.12,-0.1
143,umbu,aroeira,temp3,0.0933333333,-0.0526315789
143,umbu,aroeira,temp4,0.1168831169,0.1428571429
143,umbu,aroeira,temp5,-0.2142857143,0.2
143,umbu,aroeira,temp6,0.1282051282,0
143,umbu,aroeira,temp7,0.1392405063,0
143,umbu,aroeira,temp8,0.15,0.3333333333
143,umbu,aroeira,temp9,0,-0.0294117647
143,umbu,cating,temp1,0.0833333333,-0.1428571429
143,umbu,cating,temp2,0.0243902439,-0.1428571429
143,umbu,cating,temp3,0.0243902439,0.5
143,umbu,cating,temp4,0.0243902439,0.5
143,umbu,cating,temp5,0.3548387097,0.5
143,umbu,cating,temp6,0.023255814,0.3333333333
143,umbu,cating,temp7,0.0454545455,0.5
143,umbu,cating,temp8,-0.05,0
143,umbu,cating,temp9,0,-0.05
144,angico,angico,temp1,0.0746268657,-0.4736842105
144,angico,angico,temp2,0.0625,-0.4444444444
144,angico,angico,temp3,-0.0153846154,-0.4444444444
144,angico,angico,temp4,-0.3333333333,0.4
144,angico,angico,temp5,1,1
144,angico,angico,temp6,1,1
144,angico,angico,temp7,1,1
144,angico,angico,temp8,0,0
144,angico,angico,temp9,0,0
144,angico,aroeira,temp1,0.0724637681,-0.25
144,angico,aroeira,temp2,-0.04,-0.2121212121
144,angico,aroeira,temp3,0.0588235294,-0.36
144,angico,aroeira,temp4,0.0724637681,0.2
144,angico,aroeira,temp5,0,0.9473684211
144,angico,aroeira,temp6,0,0
144,angico,aroeira,temp7,0,0
144,angico,aroeira,temp8,0,0
144,angico,aroeira,temp9,0,0.0285714286
144,angico,cating,temp1,0.1666666667,0.25
144,angico,cating,temp2,0.1739130435,0.1428571429
144,angico,cating,temp3,0.1162790698,0.1428571429
144,angico,cating,temp4,0.0181818182,0.1111111111
144,angico,cating,temp5,-0.1034482759,0.9259259259
144,angico,cating,temp6,0.1304347826,0.6
144,angico,cating,temp7,0.1555555556,0.6
144,angico,cating,temp8,0.1555555556,0.3333333333
144,angico,cating,temp9,0.3333333333,0.1363636364
145,juca,angico,temp1,0.0163934426,-0.2307692308
145,juca,angico,temp2,-0.03125,-0.2857142857
145,juca,angico,temp3,0,-0.0666666667
145,juca,angico,temp4,0,0.3333333333
145,juca,angico,temp5,-0.0153846154,0.6666666667
145,juca,angico,temp6,1,1
145,juca,angico,temp7,1,1
145,juca,angico,temp8,1,1
145,juca,angico,temp9,1,1
145,juca,aroeira,temp1,0.1282051282,-0.2
145,juca,aroeira,temp2,0.12,-0.2
145,juca,aroeira,temp3,0.164556962,-0.1111111111
145,juca,aroeira,temp4,0.0864197531,-0.5
145,juca,aroeira,temp5,-0.0422535211,0
145,juca,aroeira,temp6,0.1,0
145,juca,aroeira,temp7,0.0886075949,0
145,juca,aroeira,temp8,0.0864197531,0
145,juca,aroeira,temp9,0,0.1168831169
145,juca,cating,temp1,-0.1153846154,-0.625
145,juca,cating,temp2,-0.0980392157,-0.625
145,juca,cating,temp3,-0.0416666667,-0.625
145,juca,cating,temp4,-0.0769230769,-0.5714285714
145,juca,cating,temp5,0.0357142857,-0.7142857143
145,juca,cating,temp6,-0.0384615385,-0.6666666667
145,juca,cating,temp7,-0.0769230769,0
145,juca,cating,temp8,-0.0980392157,0
145,juca,cating,temp9,0,-0.12
146,paubranco,angico,temp1,0.34,0.724137931
146,paubranco,angico,temp2,0.36,0
146,paubranco,angico,temp3,0.2842105263,-0.2
146,paubranco,angico,temp4,1,1
146,paubranco,angico,temp5,1,1
146,paubranco,angico,temp6,1,1
146,paubranco,angico,temp7,1,1
146,paubranco,angico,temp8,0,0
146,paubranco,angico,temp9,0,0
146,paubranco,aroeira,temp1,0,0.1818181818
146,paubranco,aroeira,temp2,0.0126582278,0.8461538462
146,paubranco,aroeira,temp3,1,1
146,paubranco,aroeira,temp4,1,1
146,paubranco,aroeira,temp5,1,1
146,paubranco,aroeira,temp6,1,1
146,paubranco,aroeira,temp7,1,1
146,paubranco,aroeira,temp8,1,1
146,paubranco,aroeira,temp9,1,1
146,paubranco,cating,temp1,-0.0877192982,-0.1428571429
146,paubranco,cating,temp2,-0.1929824561,0
146,paubranco,cating,temp3,-0.1428571429,-0.1428571429
146,paubranco,cating,temp4,-0.1272727273,-0.1428571429
146,paubranco,cating,temp5,-0.0877192982,0.3333333333
146,paubranco,cating,temp6,-1,-1
146,paubranco,cating,temp7,-1,-1
146,paubranco,cating,temp8,0,0
146,paubranco,cating,temp9,0,0
147,pereiro,angico,temp1,0.0684931507,-0.36
147,pereiro,angico,temp2,0.2413793103,-0.3913043478
147,pereiro,angico,temp3,0.2203389831,-0.3636363636
147,pereiro,angico,temp4,0.2459016393,-0.3
147,pereiro,angico,temp5,0.2580645161,-0.3684210526
147,pereiro,angico,temp6,0.2881355932,-0.4666666667
147,pereiro,angico,temp7,0.2542372881,-0.7142857143
147,pereiro,angico,temp8,0.2903225806,-0.8181818182
147,pereiro,angico,temp9,-0.7777777778,0.2786885246
147,pereiro,aroeira,temp1,0.0930232558,0.2631578947
147,pereiro,aroeira,temp2,0.1392405063,0.2631578947
147,pereiro,aroeira,temp3,0.1884057971,0.1764705882
147,pereiro,aroeira,temp4,0.1392405063,0.4285714286
147,pereiro,aroeira,temp5,0.1428571429,0.4285714286
147,pereiro,aroeira,temp6,0.1538461538,0.1111111111
147,pereiro,aroeira,temp7,0.1428571429,-0.1111111111
147,pereiro,aroeira,temp8,0.1168831169,0.1111111111
147,pereiro,aroeira,temp9,0,0.1282051282
147,pereiro,cating,temp1,-0.306122449,-0.25
147,pereiro,cating,temp2,-0.2888888889,-0.1428571429
147,pereiro,cating,temp3,-0.3333333333,-0.1428571429
147,pereiro,cating,temp4,-0.24,0
147,pereiro,cating,temp5,-0.24,-0.5
147,pereiro,cating,temp6,-0.2653061224,0
147,pereiro,cating,temp7,-0.2916666667,0
147,pereiro,cating,temp8,-0.2653061224,0.3333333333
147,pereiro,cating,temp9,0,-0.2653061224
148,juca,angico,temp1,-0.1923076923,0
148,juca,angico,temp2,-0.1044776119,0.0476190476
148,juca,angico,temp3,-0.1803278689,0
148,juca,angico,temp4,1,1
148,juca,angico,temp5,-0.0606060606,-0.2
148,juca,angico,temp6,-0.1746031746,-0.7777777778
148,juca,angico,temp7,-0.1935483871,-0.7777777778
148,juca,angico,temp8,-0.1875,-0.7777777778
148,juca,angico,temp9,0,-0.2142857143
148,juca,aroeira,temp1,0.2058823529,-0.1538461538
148,juca,aroeira,temp2,0.1428571429,0.1578947368
148,juca,aroeira,temp3,0.0967741935,0.4285714286
148,juca,aroeira,temp4,0.1475409836,-0.6666666667
148,juca,aroeira,temp5,0.0793650794,0.1666666667
148,juca,aroeira,temp6,0.0793650794,-0.6
148,juca,aroeira,temp7,0.0967741935,-0.7142857143
148,juca,aroeira,temp8,0.0793650794,-0.6
148,juca,aroeira,temp9,0,0.0793650794
148,juca,cating,temp1,-0.1714285714,0.3333333333
148,juca,cating,temp2,-0.0882352941,0.3333333333
148,juca,cating,temp3,-0.1515151515,0.3333333333
148,juca,cating,temp4,-0.125,0.6
148,juca,cating,temp5,-0.3483146067,0.25
148,juca,cating,temp6,-0.1515151515,0.25
148,juca,cating,temp7,-0.1343283582,-0.5
148,juca,cating,temp8,-0.1470588235,0
148,juca,cating,temp9,0,-0.1343283582
149,cumaru,angico,temp1,0.4117647059,0.1818181818
149,cumaru,angico,temp2,0.387755102,0.1578947368
149,cumaru,angico,temp3,0.4166666667,0.0666666667
149,cumaru,angico,temp4,0.387755102,-0.0769230769
149,cumaru,angico,temp5,1,1
149,cumaru,angico,temp6,1,1
149,cumaru,angico,temp7,1,1
149,cumaru,angico,temp8,1,1
149,cumaru,angico,temp9,1,1
149,cumaru,aroeira,temp1,-0.027027027,0.1304347826
149,cumaru,aroeira,temp2,-0.0512820513,0.0909090909
149,cumaru,aroeira,temp3,0,0.1
149,cumaru,aroeira,temp4,0.0588235294,0.4285714286
149,cumaru,aroeira,temp5,-0.0422535211,0.6666666667
149,cumaru,aroeira,temp6,-0.014084507,0.6
149,cumaru,aroeira,temp7,-0.0285714286,0.75
149,cumaru,aroeira,temp8,-0.0410958904,0.6666666667
149,cumaru,aroeira,temp9,0.5,-0.0277777778
149,cumaru,cating,temp1,-0.12,-0.2
149,cumaru,cating,temp2,-0.1428571429,0
149,cumaru,cating,temp3,-0.125,0
149,cumaru,cating,temp4,-0.1020408163,0.6
149,cumaru,cating,temp5,-0.1340206186,0.7142857143
149,cumaru,cating,temp6,-0.1428571429,0.6
149,cumaru,cating,temp7,-0.1020408163,0.6666666667
149,cumaru,cating,temp8,-0.1153846154,0
149,cumaru,cating,temp9,0,-0.1428571429
150,imbiratanha,angico,temp1,0.0566037736,0.1666666667
150,imbiratanha,angico,temp2,0.0943396226,0
150,imbiratanha,angico,temp3,0.0588235294,-0.1428571429
150,imbiratanha,angico,temp4,0.0588235294,-0.1428571429
150,imbiratanha,angico,temp5,-0.1,-0.1428571429
150,imbiratanha,angico,temp6,0.0769230769,0.5
150,imbiratanha,angico,temp7,0.0566037736,0.5
150,imbiratanha,angico,temp8,0.0769230769,0
150,imbiratanha,angico,temp9,0,0.0588235294
150,imbiratanha,aroeira,temp1,-0.0508474576,0.1111111111
150,imbiratanha,aroeira,temp2,-0.1272727273,0.36
150,imbiratanha,aroeira,temp3,-0.1333333333,0.28
150,imbiratanha,aroeira,temp4,-0.1186440678,-0.0666666667
150,imbiratanha,aroeira,temp5,-0.0666666667,0.5
150,imbiratanha,aroeira,temp6,-0.0666666667,-0.2
150,imbiratanha,aroeira,temp7,-0.2,-0.5
150,imbiratanha,aroeira,temp8,-0.1333333333,-0.3333333333
150,imbiratanha,aroeira,temp9,0,-0.1333333333
150,imbiratanha,cating,temp1,0.0357142857,0.25
150,imbiratanha,cating,temp2,-0.1153846154,-0.1428571429
150,imbiratanha,cating,temp3,-0.0545454545,-0.1428571429
150,imbiratanha,cating,temp4,-0.16,-0.5
150,imbiratanha,cating,temp5,-0.1538461538,0
150,imbiratanha,cating,temp6,-0.1111111111,0
150,imbiratanha,cating,temp7,-0.1320754717,0
150,imbiratanha,cating,temp8,-0.1481481481,0
150,imbiratanha,cating,temp9,0,-0.1320754717
151,imburana,angico,temp1,0.04,0.1
151,imburana,angico,temp2,0.1142857143,0.1
151,imburana,angico,temp3,0.09375,0.1666666667
151,imburana,angico,temp4,0.0724637681,0.0909090909
151,imburana,angico,temp5,-0.1698113208,-0.2
151,imburana,angico,temp6,0.03125,0
151,imburana,angico,temp7,0.0882352941,0
151,imburana,angico,temp8,0.0704225352,0
151,imburana,angico,temp9,0,0.1014492754
151,imburana,aroeira,temp1,0.0769230769,0.0434782609
151,imburana,aroeira,temp2,0.0617283951,0.0909090909
151,imburana,aroeira,temp3,0.0487804878,0.1428571429
151,imburana,aroeira,temp4,0.0617283951,0.2
151,imburana,aroeira,temp5,0.0617283951,-0.1428571429
151,imburana,aroeira,temp6,0.0617283951,0.6
151,imburana,aroeira,temp7,0.0617283951,0.1428571429
151,imburana,aroeira,temp8,0.0632911392,0
151,imburana,aroeira,temp9,0.3333333333,0.0649350649
151,imburana,cating,temp1,0.3220338983,0.1428571429
151,imburana,cating,temp2,0.2881355932,0.1428571429
151,imburana,cating,temp3,0.3448275862,0.1428571429
151,imburana,cating,temp4,0.3103448276,0.1428571429
151,imburana,cating,temp5,0.3333333333,0.3333333333
151,imburana,cating,temp6,0.3559322034,0.5
151,imburana,cating,temp7,0.3114754098,0.5
151,imburana,cating,temp8,0.2991452991,0
151,imburana,cating,temp9,0,0.3220338983
152,mororo,angico,temp1,-0.0857142857,-0.2941176471
152,mororo,angico,temp2,-0.1014492754,-0.4117647059
152,mororo,angico,temp3,-0.1014492754,0
152,mororo,angico,temp4,-0.1142857143,0
152,mororo,angico,temp5,-0.1142857143,0
152,mororo,angico,temp6,-1,-1
152,mororo,angico,temp7,-1,-1
152,mororo,angico,temp8,-1,-1
152,mororo,angico,temp9,-1,-1
152,mororo,aroeira,temp1,0,0.1304347826
152,mororo,aroeira,temp2,-0.0322580645,0
152,mororo,aroeira,temp3,-0.0163934426,-0.1111111111
152,mororo,aroeira,temp4,-0.0322580645,0.3333333333
152,mororo,aroeira,temp5,-0.0322580645,0.6
152,mororo,aroeira,temp6,-0.0491803279,0.5
152,mororo,aroeira,temp7,-0.0666666667,0.3333333333
152,mororo,aroeira,temp8,-1,-1
152,mororo,aroeira,temp9,-1,-1
152,mororo,cating,temp1,-0.1746031746,-0.2727272727
152,mororo,cating,temp2,-0.1935483871,-0.1111111111
152,mororo,cating,temp3,-0.1666666667,0.6
152,mororo,cating,temp4,-0.15625,0
152,mororo,cating,temp5,-0.15625,0
152,mororo,cating,temp6,-0.1746031746,0
152,mororo,cating,temp7,-0.1746031746,0
152,mororo,cating,temp8,-0.15625,0
152,mororo,cating,temp9,-1,-1
153,favelinha,angico,temp1,0.2881355932,-0.1304347826
153,favelinha,angico,temp2,0.28125,-0.1428571429
153,favelinha,angico,temp3,0.1666666667,0
153,favelinha,angico,temp4,0.28125,0.0588235294
153,favelinha,angico,temp5,0.2615384615,-0.6
153,favelinha,angico,temp6,0.28125,-0.5
153,favelinha,angico,temp7,0.2698412698,0
153,favelinha,angico,temp8,0.2923076923,0
153,favelinha,angico,temp9,0,0.2698412698
153,favelinha,aroeira,temp1,0.1388888889,-0.1111111111
153,favelinha,aroeira,temp2,0.095890411,-0.0526315789
153,favelinha,aroeira,temp3,0.1470588235,0
153,favelinha,aroeira,temp4,0.1304347826,0
153,favelinha,aroeira,temp5,0.1176470588,0.3333333333
153,favelinha,aroeira,temp6,0.1142857143,0
153,favelinha,aroeira,temp7,0.1079136691,0
153,favelinha,aroeira,temp8,-0.0158730159,0.5
153,favelinha,aroeira,temp9,-1,-1
153,favelinha,cating,temp1,0.1272727273,-0.3333333333
153,favelinha,cating,temp2,0.1481481481,-0.3333333333
153,favelinha,cating,temp3,0.1538461538,-0.3333333333
153,favelinha,cating,temp4,0.1320754717,-0.3333333333
153,favelinha,cating,temp5,0.1538461538,0
153,favelinha,cating,temp6,0.0909090909,0
153,favelinha,cating,temp7,0.1481481481,0
153,favelinha,cating,temp8,1,1
153,favelinha,cating,temp9,1,1
154,favelinha,angico,temp1,0.1142857143,-0.25
154,favelinha,angico,temp2,0.0857142857,-0.1428571429
154,favelinha,angico,temp3,0.0882352941,0.4285714286
154,favelinha,angico,temp4,0.0571428571,0.3846153846
154,favelinha,angico,temp5,0.0571428571,0.7142857143
154,favelinha,angico,temp6,0.0571428571,0.6363636364
154,favelinha,angico,temp7,0.0882352941,0
154,favelinha,angico,temp8,-1,-1
154,favelinha,angico,temp9,0,0
154,favelinha,aroeira,temp1,0.09375,-0.0909090909
154,favelinha,aroeira,temp2,0.1714285714,0.375
154,favelinha,aroeira,temp3,0.1232876712,-0.0476190476
154,favelinha,aroeira,temp4,0.1714285714,0.4
154,favelinha,aroeira,temp5,0.2,0.3333333333
154,favelinha,aroeira,temp6,0.1884057971,0
154,favelinha,aroeira,temp7,0.2,0
154,favelinha,aroeira,temp8,0.1884057971,0
154,favelinha,aroeira,temp9,0,0.1232876712
154,favelinha,cating,temp1,0.0476190476,0
154,favelinha,cating,temp2,0.0666666667,0.1428571429
154,favelinha,cating,temp3,0.0163934426,0.5
154,favelinha,cating,temp4,0.0476190476,0.5
154,favelinha,cating,temp5,0.0333333333,0.5
154,favelinha,cating,temp6,0.0322580645,0.3333333333
154,favelinha,cating,temp7,0.0163934426,0.3333333333
154,favelinha,cating,temp8,0.0322580645,0.3333333333
154,favelinha,cating,temp9,0,0.0625
155,favelinha,angico,temp1,-0.3170731707,-0.2727272727
155,favelinha,angico,temp2,-0.2105263158,-0.2727272727
155,favelinha,angico,temp3,-0.2631578947,-0.1111111111
155,favelinha,angico,temp4,-0.2820512821,-0.1111111111
155,favelinha,angico,temp5,1,1
155,favelinha,angico,temp6,1,1
155,favelinha,angico,temp7,1,1
155,favelinha,angico,temp8,1,1
155,favelinha,angico,temp9,0,0
155,favelinha,aroeira,temp1,0.1142857143,-0.0434782609
155,favelinha,aroeira,temp2,0.0294117647,0
155,favelinha,aroeira,temp3,0.0153846154,-0.0476190476
155,favelinha,aroeira,temp4,0.0303030303,0.1428571429
155,favelinha,aroeira,temp5,0,0.5
155,favelinha,aroeira,temp6,-0.0153846154,0
155,favelinha,aroeira,temp7,0,0
155,favelinha,aroeira,temp8,0.0149253731,0
155,favelinha,aroeira,temp9,0,-0.0153846154
155,favelinha,cating,temp1,0.1578947368,0.4
155,favelinha,cating,temp2,0.023255814,0.4
155,favelinha,cating,temp3,0.023255814,0.4
155,favelinha,cating,temp4,0.1489361702,-0.1764705882
155,favelinha,cating,temp5,0.0697674419,0.75
155,favelinha,cating,temp6,0.0697674419,0.7142857143
155,favelinha,cating,temp7,0.0697674419,0.3333333333
155,favelinha,cating,temp8,0.0909090909,0
155,favelinha,cating,temp9,0,0.0697674419
156,algodao,angico,temp1,-0.0333333333,0.2222222222
156,algodao,angico,temp2,-0.0169491525,0.0666666667
156,algodao,angico,temp3,-0.0877192982,0
156,algodao,angico,temp4,-0.0819672131,0.0769230769
156,algodao,angico,temp5,0.064516129,-0.75
156,algodao,angico,temp6,-0.064516129,0.75
156,algodao,angico,temp7,-0.0491803279,0.5
156,algodao,angico,temp8,-0.1,0.5
156,algodao,angico,temp9,0,-0.0847457627
156,algodao,aroeira,temp1,-0.0491803279,0
156,algodao,aroeira,temp2,-0.0153846154,0.25
156,algodao,aroeira,temp3,0,0.2
156,algodao,aroeira,temp4,0.0153846154,-0.1111111111
156,algodao,aroeira,temp5,-0.0153846154,-0.3333333333
156,algodao,aroeira,temp6,0.0153846154,0
156,algodao,aroeira,temp7,0.0153846154,0
156,algodao,aroeira,temp8,0.0153846154,0
156,algodao,aroeira,temp9,-1,-1
156,algodao,cating,temp1,0.2888888889,0
156,algodao,cating,temp2,-0.2173913043,-0.0909090909
156,algodao,cating,temp3,-0.1343283582,-0.0909090909
156,algodao,cating,temp4,-0.1641791045,0
156,algodao,cating,temp5,0.1081081081,-0.5
156,algodao,cating,temp6,-0.1594202899,0.3333333333
156,algodao,cating,temp7,-0.1641791045,0
156,algodao,cating,temp8,-0.1764705882,0
156,algodao,cating,temp9,0,-0.1515151515
157,algodao,angico,temp1,0.3,0.0666666667
157,algodao,angico,temp2,0.2459016393,0.4545454545
157,algodao,angico,temp3,0.2203389831,0.6
157,algodao,angico,temp4,0.2786885246,0.5555555556
157,algodao,angico,temp5,0.2131147541,0.6
157,algodao,angico,temp6,0.2131147541,0.3333333333
157,algodao,angico,temp7,0.25,0
157,algodao,angico,temp8,0.2698412698,0
157,algodao,angico,temp9,1,1
157,algodao,aroeira,temp1,0.0136986301,0.0526315789
157,algodao,aroeira,temp2,-0.0153846154,0.25
157,algodao,aroeira,temp3,-0.0447761194,0
157,algodao,aroeira,temp4,-0.0746268657,0
157,algodao,aroeira,temp5,-0.0294117647,-0.2
157,algodao,aroeira,temp6,-0.0625,0
157,algodao,aroeira,temp7,0,-0.2
157,algodao,aroeira,temp8,-0.0294117647,0.3333333333
157,algodao,aroeira,temp9,0,-0.03125
157,algodao,cating,temp1,-0.16,0.1428571429
157,algodao,cating,temp2,-0.24,0.1428571429
157,algodao,cating,temp3,-0.3191489362,0.1428571429
157,algodao,cating,temp4,-0.1538461538,0.3333333333
157,algodao,cating,temp5,-0.2244897959,0.3333333333
157,algodao,cating,temp6,-0.1538461538,0.3333333333
157,algodao,cating,temp7,-0.1111111111,0
157,algodao,cating,temp8,-0.2549019608,0
157,algodao,cating,temp9,0,-0.1320754717
158,umbu,angico,temp1,-0.1168831169,0.0588235294
158,umbu,angico,temp2,-0.1081081081,0.1111111111
158,umbu,angico,temp3,-0.1142857143,0
158,umbu,angico,temp4,-0.1351351351,0.0666666667
158,umbu,angico,temp5,-0.1764705882,0
158,umbu,angico,temp6,-0.1549295775,0.3333333333
158,umbu,angico,temp7,-0.1267605634,0
158,umbu,angico,temp8,-0.1232876712,0
158,umbu,angico,temp9,0,-0.1232876712
158,umbu,aroeira,temp1,0.12,0.0434782609
158,umbu,aroeira,temp2,0.0133333333,0.0476190476
158,umbu,aroeira,temp3,0.014084507,0.0476190476
158,umbu,aroeira,temp4,0.0196078431,-0.2
158,umbu,aroeira,temp5,-0.3191489362,-0.1111111111
158,umbu,aroeira,temp6,0.0410958904,0
158,umbu,aroeira,temp7,0.04,0
158,umbu,aroeira,temp8,0.1818181818,0
158,umbu,aroeira,temp9,0,0.038961039
158,umbu,cating,temp1,-0.0877192982,0
158,umbu,cating,temp2,-0.0819672131,0
158,umbu,cating,temp3,-0.0689655172,0
158,umbu,cating,temp4,-0.0491803279,0
158,umbu,cating,temp5,-0.2857142857,-0.5
158,umbu,cating,temp6,-0.0491803279,0.3333333333
158,umbu,cating,temp7,-0.0491803279,0.3333333333
158,umbu,cating,temp8,-0.03125,0.3333333333
158,umbu,cating,temp9,-1,-1
159,imburana,angico,temp1,0,0.2727272727
159,imburana,angico,temp2,-0.014084507,0.2631578947
159,imburana,angico,temp3,-0.0136986301,0.4666666667
159,imburana,angico,temp4,0,0.625
159,imburana,angico,temp5,0,0.5
159,imburana,angico,temp6,0.027027027,0.5
159,imburana,angico,temp7,-0.0136986301,0.3333333333
159,imburana,angico,temp8,-0.0136986301,0
159,imburana,angico,temp9,-1,-1
159,imburana,aroeira,temp1,-0.0833333333,0.0526315789
159,imburana,aroeira,temp2,-0.0476190476,0.1111111111
159,imburana,aroeira,temp3,-0.0769230769,0
159,imburana,aroeira,temp4,-0.0656934307,-0.1111111111
159,imburana,aroeira,temp5,-0.0588235294,0.3333333333
159,imburana,aroeira,temp6,-0.1803278689,0.5
159,imburana,aroeira,temp7,-0.0746268657,0
159,imburana,aroeira,temp8,-0.0149253731,0
159,imburana,aroeira,temp9,0,-0.0447761194
159,imburana,cating,temp1,-0.1071428571,-0.2
159,imburana,cating,temp2,-0.137254902,-0.2727272727
159,imburana,cating,temp3,-0.1481481481,0
159,imburana,cating,temp4,-0.1272727273,0
159,imburana,cating,temp5,-0.1111111111,0.6
159,imburana,cating,temp6,0.03125,0.3333333333
159,imburana,cating,temp7,-0.1272727273,0.3333333333
159,imburana,cating,temp8,-1,-1
159,imburana,cating,temp9,-1,-1
160,imbiratanha,angico,temp1,-0.1475409836,-0.2380952381
160,imbiratanha,angico,temp2,-0.1875,0.0666666667
160,imbiratanha,angico,temp3,-0.08,0.6666666667
160,imbiratanha,angico,temp4,-0.1746031746,0
160,imbiratanha,angico,temp5,-0.1746031746,0.0769230769
160,imbiratanha,angico,temp6,-0.15625,0
160,imbiratanha,angico,temp7,-0.1935483871,-0.6666666667
160,imbiratanha,angico,temp8,-0.1428571429,-0.5
160,imbiratanha,angico,temp9,0,-0.1612903226
160,imbiratanha,aroeira,temp1,0.15625,0.1304347826
160,imbiratanha,aroeira,temp2,0.2058823529,0
160,imbiratanha,aroeira,temp3,-0.1388888889,0.75
160,imbiratanha,aroeira,temp4,0.1641791045,-0.1111111111
160,imbiratanha,aroeira,temp5,0.1940298507,-0.1428571429
160,imbiratanha,aroeira,temp6,0.1384615385,-0.3333333333
160,imbiratanha,aroeira,temp7,0.1384615385,-0.3333333333
160,imbiratanha,aroeira,temp8,0.2112676056,-0.3333333333
160,imbiratanha,aroeira,temp9,0,0.1594202899
160,imbiratanha,cating,temp1,0,0.1111111111
160,imbiratanha,cating,temp2,-0.0454545455,0.1111111111
160,imbiratanha,cating,temp3,0.0416666667,-0.1111111111
160,imbiratanha,cating,temp4,-0.0454545455,0.1111111111
160,imbiratanha,cating,temp5,0,0.3333333333
160,imbiratanha,cating,temp6,-0.023255814,-0.3333333333
160,imbiratanha,cating,temp7,-0.023255814,0
160,imbiratanha,cating,temp8,-0.0222222222,0
160,imbiratanha,cating,temp9,-1,-1
